pathway,pval,padj,log2err,ES,NES,size,leadingEdge
HALLMARK_COMPLEMENT,0.0882352941176471,0.157563025210084,0.172324344900946,-0.341950892547764,-1.20312545538675,200,GNAI2|PFN1|FDX1|GNG2|FCN1|PLEK|CALM1|DGKG|CTSB|CCL5|TIMP1|S100A13|CD36|DOCK10|PPP2CB|DOCK4|KYNU|CTSL|APOBEC3G|LIPA|GCA|PRCP|SH2B3|AKAP10|PIK3CG|GNAI3|FCER1G|WAS|GZMA|LAMP2|ATOX1|RBSN|LAP3|CASP9|CPM|USP8|GNB4|CD40LG|FN1|RABIF|CTSS|NOTCH4|PRSS36|GZMK|GZMB|CA2|PIK3CA|GMFB|ZFPM2|CR1|LCP2|PCSK9|SPOCK2|LYN|LGMN|DPP4|USP16|CPQ|MSRB1|RASGRP1|CASP7|PIK3R5|IRF2|ZEB1|MMP15|RAF1
HALLMARK_DNA_REPAIR,0.0110633189354616,0.0345728716733175,0.380730400722792,-0.410346652372567,-1.39751544217623,147,DDB2|POLR2F|SUPT4H1|EDF1|POLR2G|MRPL40|POLE4|POLR2J|PDE4B|GMPR2|RRM2B|AGO4|MPC2|POLR2I|GPX4|XPC|RBX1|AAAS|NME1|SURF1|POLR2E|TAF13|UMPS|GTF2H5|DCTN4|HCLS1|TAF9|POLR2C|CMPK2|COX17|DAD1|RPA2|SEC61A1|NUDT9|NELFCD|TARBP2|TAF12|GTF3C5|SDCBP|RFC2|ITPA|TMED2|AK1|GTF2B|EIF1B|AK3
HALLMARK_E2F_TARGETS,0.0200405568410109,0.0589428142382673,0.352487857583619,0.425061780917093,1.60553199045954,195,GSPT1|HNRNPD|CIT|PRKDC|DONSON|CCP110|POLA2|NOP56|KIF18B|ESPL1|EZH2|SRSF2|MKI67|SPC25|ANP32E|TOP2A|DNMT1|TACC3|CDCA8|PNN|HMGA1|PTTG1|HMGB2|NAP1L1|NCAPD2|LUC7L3|NUP205|CDC25B|DIAPH3|ASF1B|CHEK1|MMS22L|AURKA|PLK1|MTHFD2|LMNB1|WEE1|SSRP1|KIF2C|NOLC1|UBE2S|BRCA1|CDC20|ILF3|CCNE1|KIF4A|POLD3|RACGAP1|AURKB|NUP153|MSH2|ATAD2|MCM6|CDKN2A|BIRC5|WDR90|BARD1|TK1|BRCA2|MCM3|RAD1|SNRPB|MXD3|USP1|XPO1|SLBP|UBE2T|E2F8|MELK|CBX5|CDCA3|HELLS|CDC25A|MYC|RRM2|CENPE|RAD51AP1|DSCC1|IPO7|CDK1|MYBL2|MCM4|TRIP13|BUB1B|SMC1A|MCM2|POLE|CCNB2|CKS2|TCF19|POLD1|STMN1|RNASEH2A|PLK4|TUBB|DLGAP5|GINS1|SPC24|RFC3|HMMR|PSIP1|TMPO|ORC6|KPNA2|DCLRE1B|PMS2|ORC2|GINS4|DEPDC1|NUDT21|CDKN3|MAD2L1|RAD21|SPAG5|PDS5B|SMC4|CENPM
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0438809622505793,0.101170689405984,0.321775918075361,0.366920181855516,1.39302084953942,198,FBLN1|COPA|TNC|ENO2|JUN|PMEPA1|LAMA3|SERPINE1|GEM|SLC6A8|GREM1|LAMC2|NOTCH2|LAMC1|COL6A3|MMP14|CRLF1|PLOD3|FLNA|WNT5A|LOXL2|ITGA2|LOXL1|COL8A2|TPM4|VEGFA|QSOX1|ECM1|FBLN2|ADAM12|CAPG|VEGFC|COL7A1|TGM2|CALU|FSTL3|OXTR|PLAUR|EDIL3|TPM2|SPOCK1|CD44|DPYSL3|CTHRC1|THBS1|DKK1|COL1A2|POSTN|PDLIM4|NTM|LOX|COLGALT1|COL1A1|TNFAIP3|COL3A1|LAMA1|ITGB1|SDC4|MYL9|THBS2|ACTA2|TPM1|PRRX1|NT5E|LRRC15|COL5A2|TAGLN|AREG|TNFRSF12A|COL5A1|PFN2|VCAN|PMP22|MXRA5|SERPINH1|INHBA|SCG2|PDGFRB|FMOD|EMP3|CDH11|COL4A2|COMP|VIM|MGP|COL4A1|FAP|MMP2|COL16A1|PRSS2|COL11A1|PTX3|ELN
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0476289156091332,0.10354112088942,0.321775918075361,0.358062823825314,1.35819493849598,196,FLNB|BHLHE40|WFS1|GAB2|CELSR1|TBC1D30|TMEM164|FOS|SCNN1A|SEMA3B|TPBG|CANT1|PODXL|FHL2|IGF1R|ALDH3B1|RPS6KA2|RAPGEFL1|NCOR2|KLF4|MLPH|OVOL2|MICB|ISG20L2|NBL1|ZNF185|KRT8|SLC24A3|KRT18|PMAIP1|NXT1|PTGES|CA12|KLF10|ABLIM1|MYOF|RRP12|TFF1|TMPRSS3|TGM2|ADD3|SLC37A1|B4GALT1|SYNGR1|CD44|MUC1|TFF3|ARL3|CCND1|ELF3|SVIL|SLC7A5|TOB1|TJP3|LAD1|WWC1|CLDN7|INPP5F|INHBB|FOXC1|PDLIM3|ABCA3|ABHD2|KRT19|SLC2A1|MYBBP1A|ENDOD1|MYC|HR|CLIC3|FAM102A|HES1|PRSS23
HALLMARK_ESTROGEN_RESPONSE_LATE,0.11328125,0.188802083333333,0.266350657088526,0.294786933287768,1.11817841475084,196,ZFP36|FLNB|WFS1|SLC29A1|CDH1|FOS|SCNN1A|SEMA3B|BTG3|TPBG|LAMC2|ALDH3B1|GJB3|DLG5|RPS6KA2|EMP2|RAPGEFL1|MDK|NCOR2|CKB|KLF4|OVOL2|MICB|CAV1|MAPK13|NBL1|ATP2B4|SLC24A3|CD9|NXT1|PTGES|CA12|TOP2A|MYOF|TFF1|LLGL2|STIL|TMPRSS3|HPRT1|ADD3|ST14|NMU|CD44|CDC20|TFF3|PERP|CDC6|ARL3|CCND1|SLC7A5|TOB1|TJP3|S100A9|FOXC1|PDLIM3|ABCA3|ABHD2|KRT19|SCUBE2|TSPAN13|KIF20A|PKP3|HR|CLIC3|FAM102A|PRSS23
HALLMARK_FATTY_ACID_METABOLISM,4.62841714355735e-12,1.15710428588934e-10,0.887074988399873,-0.621544641079937,-2.11893196971923,155,SDHC|PDHA1|APEX1|MDH1|PSME1|MDH2|PDHB|ODC1|CPOX|SDHA|ERP29|ACO2|HADHB|FH|RETSAT|ADSL|IDI1|OSTC|SUCLG1|HMGCS1|UROD|DLD|PRDX6|SDHD|CD36|UROS|RDH11|PTS|PCBD1|ALDH9A1|PTPRG|BPHL|ACAT2|IDH1|IDH3B|CBR1|GABARAPL1|ACOX1|BCKDHB|ALDH3A2|ECI1|SUCLG2|ACADVL|HSD17B7|GCDH|DECR1|ECI2|NBN|MCEE|UGDH|CA2|ALAD|CRYZ|RAP1GDS1|ECHS1|HSD17B10|SERINC1|AADAT|HIBCH|HSD17B4|DHCR24|MLYCD|ALDH1A1|HADH|LGALS1|ADIPOR2|CRAT|LTC4S|GLUL|AUH|NSDHL|PPARA|HMGCL|HSDL2|GSTZ1|ACADM|HSP90AA1|EHHADH|ACADS|ACOT8|GRHPR|MAOA|ETFDH|CPT2|DLST
HALLMARK_G2M_CHECKPOINT,0.00131717514181948,0.00731763967677491,0.45505986738723,0.546925047893401,2.06871135943056,189,EFNA5|GSPT1|HNRNPD|RBM14|TOP1|SFPQ|RASAL2|HNRNPU|UCK2|SLC38A1|SLC7A1|NOTCH2|SMAD3|KIF5B|PML|UPF1|MEIS1|POLA2|NUMA1|RBL1|EWSR1|ESPL1|INCENP|TPX2|RAD54L|EZH2|TLE3|TFDP1|SRSF2|MKI67|POLQ|PRC1|RPS6KA5|TOP2A|TACC3|DKC1|NUP98|HMGA1|PTTG1|STIL|YTHDC1|CENPF|TNPO2|CDC25B|CHEK1|AURKA|PLK1|LMNB1|KPNB1|CHMP1A|UBE2C|KIF2C|KIF15|NOLC1|UBE2S|CDC20|CENPA|ILF3|NEK2|E2F4|DBF4|KIF4A|CDC6|KIF23|CASP8AP2|CCND1|NUSAP1|RACGAP1|SLC7A5|AURKB|FBXO5|CHAF1A|MCM6|BIRC5|BARD1|BRCA2|KIF11|MCM3|NCL|CCNA2|XPO1|BUB1|CCNF|G3BP1|PRMT5|ATRX|SMARCC1|SLC12A2|LIG3|CDC25A|MYC|CENPE|TROAP|EXO1|CDK1|MYBL2|CCNT1|SMC1A|PBK|MCM2|POLE|CCNB2|CKS2
HALLMARK_GLYCOLYSIS,0.452755905511811,0.539543302701198,0.126875729929857,0.255290850108002,0.969217542351284,198,SPAG4|GFPT1|HS2ST1|STC1|ENO2|P4HA2|EFNA3|PAM|ERO1A|PFKP|DDIT4|TPBG|PYGB|SLC16A3|PGK1|IER3|MET|ENO1|CHST6|ALDOA|VEGFA|SOX9|QSOX1|PDK3|GYS1|NOL3|PKM|RBCK1|PMM2|VLDLR|ADORA2B|CHPF2|GPC4|AURKA|PPFIA4|B3GNT3|FUT8|LDHA|TGFA|B4GALT1|CD44|CENPA|TFF3|HK2|ELF3|CLDN9|MIF|ANKZF1|P4HA1|G6PD|BPNT1|AGRN|SRD5A3|KIF20A|MPI|CDK1|NT5E|CHST4|PAXIP1|CHPF|ECD|KIF2A|STMN1|COL5A1|STC2|IDUA|XYLT2|DPYSL4|ZNF292|BIK|VCAN|HS6ST2|DSC2|COG2|CLN6|PKP2|HMMR
HALLMARK_HEDGEHOG_SIGNALING,0.0101322422415569,0.0337741408051896,0.380730400722792,0.540272748639978,1.57787641484976,36,L1CAM|OPHN1|CELSR1|RASA1|PML|NF1|CRMP1|VEGFA|TLE3|NRP2|VLDLR|ADGRG1|MYH9|LDB1|AMOT|NRCAM
HALLMARK_HEME_METABOLISM,4.21153174331096e-06,5.2644146791387e-05,0.610526878385931,-0.488746912803874,-1.71473881140623,193,PRDX2|FBXO7|PSMD9|BMP2K|EPB41|NCOA4|ERMAP|FBXO9|RBM5|SLC25A38|YPEL5|OPTN|CPOX|MINPP1|DAAM1|ARHGEF12|ISCA1|PPOX|BLVRB|ARL2BP|NR3C1|MPP1|MOCOS|CTSB|CTNS|TFDP2|CCDC28A|GCLM|UROD|RNF123|GLRX5|DMTN|SYNJ1|UROS|HAGH|MGST3|FECH|ABCB6|SLC22A4|TRAK2|TRIM58|GCLC|NNT|MXI1|DCAF11|LMO2|SIDT2|HBB|UBAC1|LAMP2|NARF|RNF19A|HTRA2|ABCG2|DCUN1D1|ALAS2|TAL1|GYPC|BTG2|SEC14L1|CA2|ALAD|RANBP10|RAP1GAP|HEBP1|SDCBP|RCL1|GAPVD1|SLC4A1|CROCCP2|SELENBP1|CLIC2|ATG4A|AQP3|CAT|KDM7A|KAT2B|SLC30A1|BCAM|FBXO34|MAP2K3|EIF2AK1|NFE2L1|RAD23A|ACSL6|TRIM10
HALLMARK_HYPOXIA,0.0751733682257288,0.144564169664863,0.287805130535564,0.376891189009995,1.4258950817001,192,IDS|ZFP36|BHLHE40|STC1|ENO2|JUN|ATF3|SERPINE1|FOXO3|KLF7|P4HA2|EFNA3|FOS|PPP1R15A|PAM|ERO1A|PFKP|DDIT4|TPBG|AMPD3|HK1|KIF5A|KLF6|PGK1|IER3|XPNPEP1|ENO1|CAV1|CHST3|ALDOA|VEGFA|PDK3|GYS1|PDGFB|WSB1|CA12|VLDLR|JMJD6|TES|ADORA2B|SLC6A6|GPC4|AKAP12|PPFIA4|TPD52|TGM2|MAFF|PDK1|MYH9|LDHA|PLAUR|GAPDH|EDN2|ANXA2|HK2|F3|LOX|MIF|ANKZF1|ATP7A|P4HA1|S100A4|TNFAIP3|HS3ST1|SLC2A1|SDC4
HALLMARK_IL2_STAT5_SIGNALING,0.303643724696356,0.405935050391937,0.160801401070022,0.272301156055839,1.02852864386798,195,AHNAK|BHLHE40|BCL2L1|CDCP1|NCOA3|WLS|SPRED2|UCK2|PLEC|ITGA6|MAP3K8|FAM126B|IGF1R|HUWE1|KLF6|TNFRSF21|SERPINB6|SPRY4|NCS1|MYO1E|LIF|CKAP4|IL4R|POU2F1|EMP1|ECM1|SYT11|BMP2|CAPG|AGER|CCND3|TGM2|MAFF|PHLDA1|PDCD2L|SLC1A5|COCH|CD44|MUC1|CCNE1|ADAM19|AHR|CDC6|HK2|NOP2|P4HA1|ETV4|RABGAP1L|HOPX|IL1R2|SLC29A2|SYNGR2|MYC|PTCH1
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.127245508982036,0.198821107784431,0.150169802128406,-0.384595973611689,-1.21882408375163,87,ITGA4|CXCL10|STAT3|IL1B|CXCL9|CD36|CSF3R|HAX1|TNFRSF1B|IL13RA1|CSF2RB|PTPN2|STAT2|CCR1|STAT1|HMOX1|CD38|IFNAR1|STAM2|IRF9|CSF2RA|LTB|FAS|PIK3R5|TYK2|IFNGR1|IL17RB|ACVR1B|CXCL13|CD14|PF4|IL17RA|TNFRSF1A|IL6ST|IL7|A2M|IL1R1
HALLMARK_INFLAMMATORY_RESPONSE,0.258713136729223,0.359323801012809,0.0934449219410994,-0.307956879850062,-1.08247437531554,199,IL2RB|CXCL10|PDE4B|TNFSF10|NFKBIA|CCL5|ACVR2A|TIMP1|NFKB1|IL1B|CXCL9|RTP4|GPR183|HIF1A|STAB1|CSF3R|CCR7|TNFRSF1B|SELL|RNF144B|FPR1|CXCR6|RGS1|IL7R|KCNJ2|SCARF1|GNAI3|IL10|SLC31A1|CALCRL|KIF1B|CYBB|BTG2|CMKLR1|IL10RA|PTAFR|ABCA1|C3AR1|LCP2|MSR1|IFNAR1|SCN1B|CD48|LYN|APLNR|RASGRP1|C5AR1|IL15|NMI|TLR1|PIK3R5|RAF1|GCH1|ROS1|NAMPT|ACVR1B|ATP2B1|FFAR2|KCNA3|CD14|PSEN1|SELE|GPC3|SLAMF1
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00702334737725631,0.0270128745279089,0.407017918923954,-0.462858462459187,-1.48049701390665,95,TRIM26|PSME1|SLC25A28|CXCL10|TRIM5|HERC6|PARP9|PSME2|MOV10|PSMA3|RTP4|SELL|USP18|IFITM3|LAP3|CMPK2|IFITM2|STAT2|PNPT1|GBP4|TDRD7|IFIT2|TRAFD1|IRF9|LPAR6|SP110|OAS1|RSAD2|IL15|NMI|IRF2|B2M|RNF31|IFIH1|CNP|IFI44
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00103569211469123,0.0064730757168202,0.45505986738723,-0.426986447089134,-1.50016053930824,198,TRIM26|IL2RB|PSME1|SLC25A28|LYSMD2|PSMA2|PTPN6|CXCL10|HERC6|PDE4B|SPPL2A|TNFSF10|NFKBIA|VAMP8|TOR1B|CCL5|IFIT1|PSME2|ST8SIA4|PSMA3|STAT3|NFKB1|CXCL9|RTP4|ST3GAL5|HIF1A|FPR1|USP18|ISOC1|IFITM3|RIPK1|GZMA|CSF2RB|LAP3|EIF4E3|CMPK2|IFITM2|PTPN2|STAT2|STAT1|PNPT1|CMKLR1|GBP4|IL10RA|TDRD7|CD38|IFIT2|ZBP1|LCP2|VAMP5|TRAFD1|IRF9|SP110|CD86|BTG1|SAMHD1|RAPGEF6|IRF8|RSAD2|IL15|CASP7|OAS2|BANK1|FAS|STAT4|NMI|IRF2|FGL2|B2M|RNF31|IFIH1|GCH1|AUTS2|P2RY14|IFI44|NAMPT|KLRK1|METTL7B|PSMB2|DDX58|HLA-DRB1|HLA-DMA|PSMB10|IL7|CDKN1A|IRF5|TRIM21|IFI44L|PLA2G4A|CD74|PTGS2|BPGM|CFH|IL15RA|IRF4|OASL|IFI35|VCAM1|HLA-DQA1|PSMB8|TNFAIP2|MX1
HALLMARK_KRAS_SIGNALING_DN,0.998648648648649,0.998648648648649,0.0271669768425399,-0.1990015458796,-0.696292146861483,190,SLC29A3|PRODH|COPZ2|FGFR3|PDK2|THNSL2|THRB|ENTPD7|SNN|CD40LG|BTG2|SGK1|GTF3C5|ZC2HC1C|SYNPO|HNF1A|PDCD1|RSAD2|MTHFR|MAST3|CAMK1D|GPRC5C|SIDT1|TCL1A|TENM2|CLSTN3|GDNF|TG|IFI44L|SPTBN2|IGFBP2|GAMT|RYR2|SLC16A7|MAGIX|C5|ABCB11|MX1|STAG3|ARPP21|TCF7L1|CHST2|KLHDC8A|SPHK2|P2RX6|SLC38A3|CPEB3|SERPINA10|EFHD1|ITIH3|CYP39A1|SMPX|GP1BA|MEFV|RYR1
HALLMARK_KRAS_SIGNALING_UP,0.517786561264822,0.575318401405358,0.11776578836269,0.251696565494547,0.954389667587755,197,ANO1|PRDM1|WDR33|KCNN4|CBL|DNMBP|PPP1R15A|SEMA3B|ERO1A|F2RL1|VWA5A|AVL9|DCBLD2|MALL|TMEM158|APOD|KIF5C|SDCCAG8|PLAU|KLF4|ITGA2|LIF|PLAT|SOX9|USH1C|EMP1|BIRC3|BTC|YRDC|BMP2|TSPAN1|PRKG2|GALNT3|AKAP12|AMMECR1|MMP11|HBEGF|GFPT2|PLAUR|RETN|EPHB2|TRIB1|HKDC1|JUP|CBX8|TNFAIP3|ETV4|RABGAP1L|DUSP6|WNT7A|TSPAN13|TNNT2
