Cell_types,J1798_P28_Baseline,J1798_P42_C1D1,J1798_P28_C1D1,J1798_P41_Baseline,J1798_P41_C1D1,J1798_P7_Baseline,J1798_P7_C1D1,J1798_P19_Baseline,J1798_P19_C1D1,J1798_P42_Baseline,J1798_P8_Baseline,J1798_P38_C2D1,J1798_P8_C1D1,J1798_P5_Baseline,J1798_P5_C1D1,J1798_P5_C2D1,J1798_P1_Baseline,J1798_P1_C1D1,J1798_P38_Baseline,J1798_P38_C1D1,J1798_P27_Baseline,J1798_P24_C1D1,J1798_P27_C1D1,J1798_P9_Baseline,J1798_P9_C1D1,J1798_P40_Baseline,J1798_P40_C1D1,J1798_P30_Baseline,J1798_P30_C1D1,J1798_P24_Baseline,J1798_P34_Baseline,J1798_P6_C1D1,J1798_P34_C1D1,J1798_P3_Baseline,J1798_P3_C1D1,J1798_P18_Baseline,J1798_P18_C1D1,J1798_P33_Baseline,J1798_P33_C1D1,J1798_P6_Baseline,J1798_P44_Baseline,J1798_P22_C2D1,J1798_P44_C1D1,J1798_P44_C2D1,J1798_P14_Baseline,J1798_P14_C1D1,J1798_P26_Baseline,J1798_P26_C1D1,J1798_P22_Baseline,J1798_P22_C1D1,J1798_P15_Baseline,J1798_P39_C2D1,J1798_P15_C1D1,J1798_P15_C2D1,J1798_P12_Baseline,J1798_P12_C1D1,J1798_P12_C2D1,J1798_P39_Baseline,J1798_P39_C1D1,J1798_P21_Baseline,J1798_P21_C1D1,J1798_P25_Baseline,J1798_P25_C1D1,J1798_P25_C2D1
ThEM_I,0.7804599787383,0.765430652373421,1.02148402733086,0.700974363825561,0.809562158267283,0.517766244136141,1.13124851930822,0.587118548727324,0.631669412017475,0.631037473457547,0.44170054710636,0.759845890410959,0.556876958507947,1.5304126027159,1.46803755029057,0.697665354484156,1.10401784073225,1.51644820803868,0.289991044394217,0.16246953696182,0.474563401670463,0.432763744427935,0.88834792718817,0.280790085205267,0.465374988411977,0.243037210355499,0.377602225865752,0.516947591415676,0.401829940226405,0.49788108051894,0.401848503114326,1.23652913142416,0.747560752042043,0.56946836060906,0.826494610241516,0.91238723375884,0.906706389041806,0.867873709411941,0.945815966655979,0.714202763906631,1.05917741221655,2.41694594200787,1.5449030163206,1.8694589628784,0.672190994958568,1.51740180728281,0.671271209743946,0.965021283346112,1.31186724727667,2.28822432770641,2.19496713691927,1.06498892833292,1.22783083219645,2.08841191509602,0.560526355229831,0.950193320112425,0.739985103144532,1.14149053067029,0.902653397701259,0.244344604713486,0.878066815236257,1.37604586400468,2.19375813722465,2.02935381102333
ThEM_II,2.02504732024788,1.61091910257161,1.92247127931974,1.37546116734462,0.635781799686348,1.61193731909372,0.866698254757956,0.805090704542259,0.713313757788441,1.79890540419296,0.781341498101022,1.26712328767123,0.798504926945294,1.74490224779351,1.23379526151095,1.05819074716452,0.869980762397226,1.05700944401904,1.9219014314754,1.57338920005131,0.906943389859107,0.523774145616642,1.2516804127457,0.910147172734315,1.07722258273848,0.585704581477847,0.608635166691509,1.37008381689233,1.34796691859883,0.66557470816109,0.348268702699082,1.55639517410158,0.989957835129245,1.1796130326902,0.937603555486248,3.38952626639245,1.58349794371944,1.0666723669866,1.30383669979694,1.43808307203964,2.5024191552085,1.58458400116567,2.45236264205759,1.97470522128472,1.24393965733712,1.27941308043303,1.29239926888051,1.5413901594268,1.49868813275272,1.03685164849197,2.14992116955712,1.63263154194932,2.21437152572743,1.79856115107914,0.596495960913028,0.686250731192307,0.472813238770686,2.49628336888372,1.76141957370088,1.36622789732272,1.38744826594641,1.94054526367402,1.4201103275962,1.35351638031048
ThEM_III,0.731195063136879,0.909925214301056,0.476509975216004,0.239334027055151,0.0296698173186962,0.580147719333267,0.112532575219142,0.509773590212347,0.564348635680011,0.708795645542363,0.445046763372317,0.39597602739726,0.639936572658285,0.663758496253677,0.581135449262405,0.672331137701212,0.909191162955974,1.10055102623005,0.882766855729455,0.833725255461969,1.0018560701932,0.222882615156018,0.977364386149766,0.20748035852606,0.520997496987114,0.407577930409842,0.854573458538282,0.691949894077554,0.498669842718641,0.311988144450511,0.442033353425758,0.839380018032716,0.3401706964333,0.355917725380662,0.51071129217754,0.542611407148315,0.8824196107639,0.269340116714051,0.659933739446404,0.729686834668834,0.438073377290696,1.06913886055661,0.77416047167393,0.670721917979272,0.353479747348902,0.492081954012705,0.614657975187228,0.323877006054517,1.11268321496765,0.418826774267692,1.20190831098098,0.602790763066325,1.09344138787644,0.868065877876211,0.298247980456514,0.363812757700703,0.37080216328249,0.483485230431129,0.320258104309251,1.02116777453737,1.26215686073141,0.526153672074881,0.504225712501035,0.45117212677016
ThEM_IV,0.707859050483574,1.17157752914299,0.623023099779546,0.595024122599565,0.235239265883949,0.975646272083042,0.562662876095712,0.764660385318521,0.837928811859916,1.29945868349433,0.419950141377637,0.241866438356164,0.366217389662853,1.29418414225881,1.33750558784086,1.01141988541139,2.20681035644705,2.03594432683212,0.380968626949266,0.404036085339262,1.0482578250232,0.219167904903418,1.05003088326127,0.403895097930729,0.762028367479373,0.714016152162427,1.1377751279376,1.74426637192595,1.285633188259,0.425083846813821,1.8485031143259,1.47267184749474,1.33012853156254,0.950469811397502,0.861581645581957,1.28524025171425,2.0141834785143,0.884974669203309,1.02329806561932,1.32969457670422,1.1716962591234,1.6920442954976,1.6388960095702,1.27009044042883,1.07975507523517,1.35993558199875,1.40562573799395,0.799777912910134,1.81051416953995,1.39183287790178,4.29779479514323,1.28115004745,3.02478059905113,1.91301504251145,0.544040285958365,0.554992795080681,0.458240227986658,1.65470881003167,1.30831366315964,1.29879228957025,1.64830086368911,1.73561563751344,1.73694469321252,1.72550319503527
ThEM_IX,0.363004641273628,0.663893933181028,0.565513275184511,0.54677892346987,0.175899631246556,0.321888412017167,0.122403853747137,0.297074954296161,0.55718685096326,0.442623441098185,0.639127306797838,0.271832191780822,0.664476913202703,0.526079332183591,0.634778721502012,0.695716568577776,1.09544056561003,1.38732489527499,0.508905852417303,0.691564410620377,0.68969881042774,0.783803863298663,0.410565708680013,0.300154918667699,0.533976082321313,0.259642237149974,0.553982212947782,0.647047987473519,0.386246507641447,0.952863791175935,0.462125778581475,1.28375767463827,0.898295072617277,0.357273602429732,0.664704391727257,0.567228937907407,1.19167125416923,1.18210384557833,2.0759858929144,0.990980528781017,0.217536437353257,0.713973480984992,0.33666581218491,0.511960612925668,0.0849896660292442,0.155676836360383,0.428643061643725,0.183750627924808,0.811846642031952,0.577163725515234,0.61016810336002,0.560612983726407,1.09445948972735,0.356739401866936,0.687918708691156,0.800388066941547,1.18365232034716,0.435653803891151,0.316699680928037,1.07546657558481,1.04238341223953,0.477121430232777,0.850410530039059,0.314899729296724
ThEM_V,1.21606554826665,1.03879874250679,1.10364091960948,0.641377353135938,0.300936718518205,0.664986525601357,0.454078812287768,0.692588946702292,1.05134999641911,0.976463199449711,0.448392979638274,0.993150684931507,0.392645448710688,2.4941667512065,1.95261510952168,1.3173792727131,0.563649508032005,0.660630902511899,1.22393279031089,1.08384283210056,0.497764279085464,0.815378900445765,0.744831595392944,0.450923979196636,0.556225085751367,0.624952826628425,0.536592636756596,0.61250805931657,0.451919544963769,1.29475079946962,0.180831826401447,0.53883474303379,0.497015867842666,0.614212303228343,0.664704391727257,0.730832944410538,0.75127100806321,0.493790213975759,0.563749064871219,0.445167034413347,1.04417489929563,1.42794696196998,1.3500811757669,1.00608287696891,0.809333410596666,1.01458351972801,0.742442133186678,0.482510641673056,1.96024561451708,0.781469469060449,0.894776715329962,0.546553723946434,0.700454073425505,0.483084606694809,0.506571946705034,0.697664464767231,0.513293824281874,0.6942020554586,0.540880353944512,0.395855775378121,0.594620685405605,0.313052005607277,0.280710732481919,0.162053661860302
ThEM_VI,3.30852801617964,3.86620584617187,3.55876271720228,2.43969350108788,0.93247997287331,3.56946801077952,1.60506988865198,3.77408240753762,7.23769963474898,4.1585668570745,2.28881192591477,1.48116438356164,2.21051836750104,6.01005782524891,5.33035315154224,4.29317535175586,4.88169486956415,4.94722459949252,4.13948000625471,4.4422591816666,3.30296127562642,3.97845468053492,3.41895868909639,1.9323337390727,2.94613887086308,3.053815382293,4.20579321309684,5.47803260569218,3.27586014982357,7.0366326079609,2.5852253700355,3.47773818213044,4.93553052369992,2.56803113093705,2.99994152160777,4.16395275485555,6.65457724814611,4.82888352108762,5.49054184033344,3.50907753648434,2.47016375242853,5.38030016027976,3.47944971374861,2.26547030806829,2.00305190164378,2.0524290954639,4.07777040907106,1.16595722179626,7.24068299517837,3.70559542355134,3.55863142160978,2.70465010017223,4.01132129258211,1.33034068612878,3.55199856121577,3.511149790986,3.56714919524596,3.27968457113309,2.36635154850724,3.39630242680609,3.02856027851663,2.02855185159575,2.08915011627294,0.688728062906285
ThEM_VII,0.650815463997718,0.57993087692578,0.528542673659131,0.5316431747233,0.14622981392786,0.557690388262302,0.157940456447919,0.249613275207425,0.338036238630667,0.388790860424081,0.398199735648915,0.271832191780822,0.466266470343942,0.592745032680686,0.48278945015646,0.633355419573606,0.564874833049466,0.714682521808327,0.540179396420601,0.625293941596477,0.698135493124104,0.442050520059435,0.410565708680013,0.446774372026115,0.535830165940484,0.188693486300853,0.196253788443385,0.62171870682509,0.375115484366478,0.591477523854094,0.314781327439555,0.556008758748014,0.659971890086163,0.246769622930593,0.368413871074638,0.611335347184114,0.592597389980894,0.72251555118531,1.05803142032703,0.547749003212945,0.390815461589816,0.67572490164651,0.671622660856191,0.63682905510266,0.239516331536961,0.243356893620829,0.308946508580949,0.175818946143881,0.586562633075539,0.429042061444952,0.548741784229816,0.694175951636146,0.746268656716418,0.44592425233367,0.473599808162103,0.589233995805453,0.584539654781567,0.663176265270506,0.463781180684878,0.541236436247077,0.485760939890935,0.34133983743926,0.389834207575427,0.22098226617314
ThEM_VIII,0.189280991521249,0.585788764571496,0.247839958373841,0.113518115599281,0.0360276353155597,0.271983231859467,0.13622364368633,0.226761355646182,0.20482704289909,0.438137392708676,0.351352707925513,0.15625,0.422848944765357,0.340574774278634,0.3772910147519,0.391705967182445,0.52811508252564,0.555530531657733,0.123672651285769,0.192398135875839,0.213026238083186,0.165304606240713,0.201649529484431,0.0691601195086865,0.159451191248725,0.169069363725564,0.399960252397277,0.33503730312241,0.248221819031824,0.211891948105972,0.261201527024312,0.603237301962131,0.187399425580022,0.327444307350209,0.409348745638487,0.353364139437797,0.641170946536705,0.427523994784207,0.793523565245271,0.354198118685402,0.256542970947634,0.746757977560834,0.418696060839101,0.406714354519346,0.116860790790211,0.180728281291939,0.415702893745046,0.345028157470322,0.622278390593019,0.426488239650637,0.448412129650484,0.177498154722154,0.589480971676406,0.393899756228075,0.094420214918394,0.164072420139533,0.239645066226238,0.208131342511796,0.168432040044124,0.641951954318944,0.766126133527775,0.888866538009417,1.02952354433047,0.856306281420916
ThEM_X,0.464127362771281,5.40097240934919,0.353274636798072,2.16819600794627,1.69541813249693,0.0386765146222178,0.132275132275132,8.21614400225003,7.27780562916279,4.47109489487693,3.83643694892001,0.164811643835616,3.9170158945898,0.231880697381197,0.318283415288333,0.155902872510426,3.55099190060163,3.4427878624086,0.116565027648656,0.146436358972166,0.77828397873956,6.268573551263,0.841114704065691,0.142469846187894,0.150180773152869,0.0996301607668503,0.126695483678641,4.03311227779313,2.10598960362426,6.48415360216312,0.388453553010515,0.111631102142458,0.295357790316338,0.121350995891693,0.157891659031988,0.104111640501992,0.147339788219293,0.51516641371497,0.259164262049802,0.110324004180699,0.070511810728297,0.147530234591287,0.177732205417414,0.153409800388876,1.75098027853431,0.844591571978169,0.100286301214758,0.0660973481743913,0.138741981125596,0.206859565339531,0.12694772620242,0.383114829004253,0.202602268330924,0.129318033176764,5.04323846349834,5.13047324192835,4.88357783606982,0.40333527244522,0.340422503469463,1.03167721990139,1.48603822414838,0.116294419753707,0.155783167892111,0.0976005008931367
ThN_I,10.5841781834211,7.52348036631324,9.10846079062316,10.8598997256646,11.7556054762006,21.0762052101008,17.8196319987365,4.96062438475601,4.01919358304089,8.40685468193917,6.9618029413241,26.5817636986301,6.9449163740703,8.45639918262054,7.49754135002235,5.031765210274,2.91872419159182,3.83316066843836,24.6009069327761,23.4843302407114,5.7327258921792,6.76634472511144,9.33037822911747,0.432942348124378,0.45425048669695,12.5020756283493,10.0834699657177,6.64548217739707,8.14902213960529,5.15820398824845,3.79077087937847,4.71856081748315,4.36314749556963,2.69412769650048,1.98631605621723,5.29635916977378,3.09413555260516,3.96100981167568,7.48103024473656,5.23748693531529,3.31405510422996,6.83556753606295,4.62445526788003,4.27050072245313,11.825153077978,12.5131967433122,16.3466670980056,22.7414536128811,7.12391994175584,4.6402942002707,22.8669710682037,3.27053530631612,16.7294496141394,19.9595695344551,2.01879411896947,2.67081365653222,2.51951164221639,4.01913257061599,3.04956883770031,3.13444207981924,4.2783933944728,13.1381263397431,12.6086531152871,21.6525790471981
ThN_II,3.62226774185184,2.06197645129166,2.07856937464912,5.01371677230158,2.52829229008604,8.25556442758758,3.40361683645266,2.19729995781184,2.90195516722767,3.47220145347968,3.210694507186,3.75856164383562,3.36013893608185,2.37098013072274,2.23871256146625,1.85719296878045,3.06576319368713,2.94881611939402,7.89941291028757,8.3105305913036,3.23546781405551,6.17384843982169,3.29905896886241,0.243443620670577,0.30221562992491,8.41874858479885,8.87613653301535,3.41369623284517,3.67435078306749,5.98757247224605,2.02933494072735,1.71740157142244,3.34059845599169,0.686751725353545,1.0935459347771,1.1826672068847,2.98565460963052,3.60616489600479,4.20273591963236,2.57035574652576,0.723871248434113,2.43698091213755,1.65769460822011,1.32538932196436,2.30631048270267,2.55166860517133,6.47817155427592,1.19371810802951,4.311990878745,2.0839185841612,3.78795634636254,1.39713894063478,5.5435645782004,4.35073428860218,1.18699698754552,1.12139932373629,1.10269114932478,1.29403399909508,1.15174303438623,0.903812301305799,0.873958900311175,4.92019688330955,4.3506400656246,2.83409756367052
ThN_III,5.75880934477662,3.91502157655283,5.53189741342718,4.4792356446883,3.88462679608358,8.79828326180258,5.44302298033641,2.0039375615244,1.87065816801547,4.850913658522,3.40812126687748,7.85316780821918,3.039226790501,4.07240474775728,3.65668305766652,3.30124332540827,2.51069096077735,3.05691935798688,6.83611241417545,10.6385480354013,4.92702269467645,2.14524517087667,6.6889510591142,0.532532920216886,0.565495503847224,6.18763680277757,5.51746410294629,2.29690522243714,2.61245116263538,1.7848321763773,1.18545308418726,2.640504916062,2.36693622308679,2.11042262687619,1.50679323989786,3.64083022622485,3.11194585667563,2.19961095316475,2.86416586512771,2.83745596717377,3.04551012294559,3.44965758414687,4.54926087328036,3.98151947055781,5.6334627494157,6.23602039903373,7.46809439852482,5.51912857256167,3.77213346703848,2.01496539571469,6.96983967730707,1.9981722962286,7.06053633605506,7.0753314703609,1.74452587563509,2.40544435091524,2.14223258525211,2.64624135479284,2.36516540738017,1.75858052424617,2.0765509946289,6.60112271261449,5.50509117454488,5.59637589083476
ThN_IV,2.92478025254751,2.16546579969929,2.44279826375101,4.11786964336392,1.94761157970584,6.39659646671324,2.65734817973624,1.29025453522711,1.76752846809425,3.27032927595179,3.08855761347856,1.93065068493151,2.60693925321856,1.78258286111796,1.80777827447474,1.78119031843162,2.86113391577116,3.05541792411753,2.9269194137632,4.18679721236479,4.19092212941871,3.00148588410104,4.28187334229554,0.453690383976984,0.624826179660703,5.30002264321836,6.50121727033338,2.02403978999724,2.40207482273845,2.56480253750358,0.810394481280557,2.19612725945644,2.22231275334569,0.773527856493973,1.04091538176644,1.75861485360262,3.513487257537,2.96060366388064,3.49470984289837,2.88003716176983,1.77854790677438,2.69925688474428,3.09493292318209,2.72034820457018,2.21745765003573,2.59282455041603,3.77044142147744,1.36292731935595,3.46992321112134,1.95111985085681,2.84199103175741,1.9981722962286,4.96935513428763,3.89886437957072,1.59914871933216,1.84331797235023,1.84753392273066,1.81500872600349,1.99034481122564,1.55189476542042,1.42339252154088,7.16625073076899,6.63169698292406,4.01635268769681
ThN_V,1.6957502528068,0.648272899459122,0.918787911982583,0.978147762747138,0.985461789513839,1.60445154207007,1.03648424543947,0.358599353114892,0.313686170593712,0.65496306486826,0.399872843781894,1.4083904109589,0.460603314833692,0.657961478819148,0.48278945015646,0.372218108118642,0.292852679173151,0.261249493266069,0.951000042645742,0.632776091324982,0.369104867965916,0.293462109955423,0.743014932965156,0.106506584043377,0.137202187818671,0.662691523888595,0.496845034033885,0.360366583770839,0.439675419361302,0.168993578244027,0.649655080034827,0.201794684642136,0.146660420019147,0.0983010860575163,0.0662755111986121,0.310796325833534,0.168388329393478,0.207349137470341,0.352677140109009,0.203228428753919,0.165027642130057,0.466268395745301,0.251217636503461,0.281845912342354,0.457785246566611,0.764069070412454,0.370412306099672,0.48647648256352,0.369520722007775,0.316673902495084,2.00659309158664,0.444624090541633,0.733033332654599,1.30061240263987,0.226308769090119,0.265369305616984,0.23802584280579,0.623101286277552,0.322630386563393,0.122610195913577,0.205395746254095,0.597187560897416,0.58249358429224,1.74760142165258
Treg,1.86947390255918,1.76712943979068,1.86222289164875,1.96859332135087,0.699359979654982,2.65121269587783,1.28326620863934,1.46428069188581,1.30774188927881,1.49385411370637,1.19125299068079,1.13227739726027,1.29875033035074,2.00866654106462,1.92221725525257,2.31320887087345,2.89176704120768,3.0013663048211,2.21900009950673,2.2702980033349,2.04378638319413,0.573922734026746,2.13821167750609,1.62111320128361,1.72429776582924,1.18499509396936,1.38619764495454,1.92617666021921,1.54721223522078,0.947663988768427,1.58730158730159,2.29917135374179,1.90658546024892,2.21550309817906,1.73680824935186,3.05770246636886,3.22852239240957,2.41123533058293,3.28630971465213,2.33809468509271,2.40715319816069,2.7885035698674,3.38545672049902,2.93975989582404,1.55009561337428,1.73749664489577,1.91029228604241,1.06152341168072,2.51796090498235,1.79022907781495,2.36081819857081,2.08780007732593,3.72727087617845,2.63392591711755,1.27092606747299,1.03008945513689,1.26947116163088,2.72380583026307,2.07100240786649,2.81565557044394,2.10838733529829,3.20218256338046,2.9237565568157,3.24291475609082
